Ia,Ib,Ic,Voltage,Torque,Speed,Condition
116.6504791,-23.3420185,-93.30846059,294.8203062,351.632968,157.0565443,BF
117.0678744,-22.88981147,-94.1780629,237.7135335,353.3374752,157.0550313,BF
117.7830626,-22.71735227,-95.0657103,237.6793112,355.9162896,157.0535183,BF
118.3073255,-22.42792715,-95.87939831,269.6795567,357.9430699,157.0520053,BF
118.3662464,-22.33632598,-96.02992042,277.5115621,358.2154837,157.0517035,BF
118.3662464,-22.33632598,-96.02992042,277.5115621,358.2154837,157.0517035,BF
118.386755,-22.29051415,-96.09624085,281.0070184,358.3207282,157.0515678,BF
118.386755,-22.29051415,-96.09624085,281.0070184,358.3207282,157.0515678,BF
118.424128,-21.63676414,-96.78736382,312.7446487,358.9451791,157.0500548,BF
117.9798977,-20.11403718,-97.86586053,329.089265,358.6195861,157.04733,BF
117.562054,-18.68028579,-98.8817682,312.2892278,358.410309,157.0446052,BF
117.4321824,-17.46082511,-99.97135732,300.1395793,359.0769608,157.0418805,BF
117.3219902,-15.76860828,-101.553382,304.4104847,360.2752956,157.0381426,BF
117.0303156,-13.95519739,-103.0751182,309.3914851,361.0388241,157.0344047,BF
116.5267705,-11.33293016,-105.1938403,306.2865164,362.0579658,157.028962,BF
116.0294238,-8.711135915,-107.3182879,305.7656303,363.2778208,157.0235196,BF
114.8859713,-3.72896176,-111.1570095,305.6526344,365.4144817,157.0133444,BF
111.9449549,6.507939995,-118.4528949,302.791971,369.7612923,156.992759,BF
105.5621414,23.05437491,-128.6165164,296.5762119,376.5043273,156.9601577,BF
97.17824738,39.74452759,-136.922775,287.3392799,382.9956304,156.9275632,BF
86.93586501,56.28647317,-143.2223382,275.3691802,389.1033978,156.8949754,BF
78.04072603,68.54902054,-146.5897466,263.82019,393.4280148,156.8702271,BF
78.04072603,68.54902054,-146.5897466,263.82019,393.4280148,156.8702271,BF
64.99883901,84.12197338,-149.1208124,246.7589785,398.6321127,156.8376512,BF
50.68047008,98.74261986,-149.4230899,226.8544096,403.1660395,156.805082,BF
30.19703649,116.1832259,-146.3802624,196.35296,407.9086765,156.7620365,BF
8.562488299,130.9843436,-139.5468319,161.7753813,411.1695768,156.7190029,BF
-13.53602825,142.6849128,-129.1488845,122.6497514,412.8213976,156.675981,BF
-35.46916657,150.9264439,-115.4572773,81.11146327,412.6207655,156.632971,BF
-56.54771401,155.457698,-98.90998402,37.21220166,410.5417108,156.5899727,BF
-72.65578276,156.2827031,-83.62692034,4.58E-13,407.3719609,156.5548869,BF
-72.65578276,156.2827031,-83.62692034,-5.02E-12,407.3719609,156.5548869,BF
-90.51472753,153.7630999,-63.24837236,-45.32757256,401.7438588,156.5119101,BF
-105.8219268,147.4299198,-41.60799306,-90.60759002,394.1817723,156.4689452,BF
-118.0973395,137.4788525,-19.38151296,-134.1218105,384.7693874,156.4259922,BF
-126.9522423,124.1841815,2.768060781,-175.8984156,373.5292191,156.383051,BF
-132.0991944,107.9856009,24.11359345,-213.6299505,360.6602948,156.3401217,BF
-133.4254576,89.39122909,44.03422852,-246.478916,346.3786982,156.2972043,BF
-130.8458793,68.91582969,61.93004956,-274.057349,330.7306024,156.2542988,BF
-130.5704198,67.64596528,62.92445447,-275.6238743,329.7634768,156.2517256,BF
-130.5704198,67.64596528,62.92445447,-275.6238743,329.7634768,156.2517256,BF
-123.9838928,45.93139892,78.05249388,-297.2969874,313.0745983,156.2088328,BF
-113.7964891,23.69678772,90.09970142,-312.1613502,295.5418216,156.1659518,BF
-100.3482233,1.64347725,98.70474605,-319.8555819,277.4779902,156.1230828,BF
-84.02504641,-19.59000764,103.615054,-320.9131411,259.0610564,156.0802256,BF
-65.33630178,-39.30450841,104.6408102,-314.251701,240.5351186,156.0373804,BF
-44.91934547,-56.87860116,101.7979466,-299.4759397,222.2728681,155.9945471,BF
-24.13168121,-71.38236558,95.51404678,-279.624174,205.0765308,155.9532674,BF
