Ia,Ib,Ic,Voltage,Torque,Speed,Condition
-9.628337565,-100.7573909,110.3857284,-61.42226126,-26.09093021,128.0312937,RF
16.88535493,-113.3204899,96.43513501,-67.64578551,-26.6803061,128.0170116,RF
42.58225608,-120.4925133,77.91025719,-72.39664555,-27.3225661,128.0027311,RF
66.24674054,-122.1059947,55.85925417,-72.62175156,-28.02574082,127.9884523,RF
86.92713892,-118.1038808,31.17674186,-68.51497425,-28.79836931,127.974175,RF
101.0121019,-110.5679795,9.555877648,-63.22787445,-29.45693692,127.9623765,RF
101.0121019,-110.5679795,9.555877648,-63.22787445,-29.45693692,127.9623765,RF
113.7161038,-96.78927106,-16.9268327,-54.88828673,-30.26062241,127.9481021,RF
121.1878991,-78.5053895,-42.68250957,-43.40439082,-31.07444988,127.9338293,RF
123.0631388,-56.54935493,-66.51378386,-30.29240153,-31.87642795,127.9195582,RF
119.2654481,-31.89936934,-87.3660788,-16.21214195,-32.66384373,127.9052886,RF
110.9412975,-8.121883743,-102.8194138,1.04E-09,-33.31305474,127.892297,RF
110.9412975,-8.121883742,-102.8194138,1.43E-09,-33.31305474,127.892297,RF
96.98995456,18.32661825,-115.3165728,14.1344007,-33.98816948,127.8780305,RF
78.53149825,44.02871896,-122.5602172,29.59388704,-34.60234692,127.8637656,RF
56.44699023,67.75445734,-124.2014476,43.29608919,-35.14031654,127.8495023,RF
31.76327064,88.39987406,-120.1631447,54.7937896,-35.58948015,127.8352406,RF
6.00840071,104.8031686,-110.8115693,63.9661181,-35.94341523,127.8212381,RF
6.00840071,104.8031686,-110.8115693,63.9661181,-35.94341523,127.8212381,RF
-20.41382498,116.7116992,-96.29787422,70.27587704,-36.19448606,127.8069796,RF
-45.95267205,123.3368514,-77.38417935,73.83477683,-36.35906166,127.7927226,RF
-69.3839457,124.3327667,-54.94882104,73.87960629,-36.4246775,127.7784672,RF
-89.62099181,119.6639341,-30.0429423,70.55991777,-36.39432157,127.7642135,RF
-104.5810894,110.5418735,-5.960784175,64.02816957,-36.27837644,127.7511669,RF
-104.5810894,110.5418735,-5.960784174,64.02816957,-36.27837644,127.7511669,RF
-116.2569608,95.81030124,20.44665955,55.27494653,-36.06958151,127.7369162,RF
-122.6204404,76.71062033,45.90982008,43.23450479,-35.79018104,127.722667,RF
-123.3479119,54.13563026,69.21228161,29.68783318,-35.44443852,127.7084195,RF
-118.4161949,29.08905097,89.32714397,15.29332002,-35.0500909,127.6941735,RF
-109.4952574,5.95508677,103.5401706,1.59E-09,-34.64455646,127.6816323,RF
-109.4952574,5.955086769,103.5401706,1.23E-09,-34.64455646,127.6816323,RF
-94.72529072,-20.44535646,115.1706472,-14.96890353,-34.17518107,127.6673893,RF
-75.57864794,-45.89000182,121.4686498,-30.47056767,-33.68758616,127.6531479,RF
-52.97066287,-69.15400362,122.1246665,-43.87308163,-33.19732712,127.638908,RF
-27.92553753,-89.21778927,117.1433268,-55.63427924,-32.72796243,127.6246698,RF
-5.590604097,-102.9648955,108.5554996,-63.35901153,-32.33140984,127.6125771,RF
-5.590604096,-102.9648955,108.5554996,-63.35901153,-32.33140984,127.6125771,RF
20.82447654,-114.6950968,93.87062025,-70.25743904,-31.91141759,127.5983417,RF
46.2997718,-121.0977917,74.79801987,-73.59081921,-31.53934981,127.584108,RF
69.63348868,-121.8700142,52.23652551,-74.09274017,-31.22900858,127.5698759,RF
89.71713587,-116.9616376,27.24450173,-69.57492787,-30.98508924,127.5556453,RF
103.8993262,-108.2119024,4.312576184,-63.89185383,-30.83601,127.5432217,RF
103.8993262,-108.2119024,4.312576183,-63.89185383,-30.83601,127.5432217,RF
115.6332936,-93.5032462,-22.13004741,-53.72334742,-30.74638236,127.5289942,RF
121.9979715,-74.40562579,-47.5923457,-43.3503187,-30.73871977,127.5147681,RF
122.7357156,-51.83962589,-70.89608972,-29.39695989,-30.82254256,127.5005437,RF
117.8226461,-26.83707753,-90.98556853,-13.16548266,-31.00015922,127.4863209,RF
109.3313122,-4.515723333,-104.8155889,5.85E-10,-31.21806217,127.4742345,RF
109.3313122,-4.515723332,-104.8155889,1.00E-09,-31.21806217,127.4742345,RF
94.69929716,21.92864072,-116.6279379,15.42663753,-31.5552055,127.4600146,RF
75.70148755,47.41126939,-123.1127569,31.39014601,-31.97463246,127.4457963,RF
53.18683909,70.77998431,-123.9668234,44.48309969,-32.471572,127.4315796,RF
28.16106362,90.95244239,-119.113506,54.64833976,-33.03721835,127.4173645,RF
4.677675488,105.4867506,-110.1644261,64.8520836,-33.58219579,127.4046227,RF
4.677675487,105.4867506,-110.1644261,64.8520836,-33.58219579,127.4046227,RF
-21.75451434,117.1679119,-95.41339755,71.96153738,-34.24777645,127.3904106,RF
-47.19423322,123.4947478,-76.30051462,75.07879837,-34.94738444,127.3762001,RF
-70.49790987,124.212166,-53.71425608,75.35341145,-35.68084322,127.3619912,RF
-90.5512292,119.2063868,-28.65515756,71.16471231,-36.41698148,127.3477839,RF
-105.7634935,109.3829193,-3.61942575,65.21295601,-37.10704672,127.3342436,RF
-105.7634935,109.3829193,-3.619425749,65.21295601,-37.10704672,127.3342436,RF
-117.0127856,94.23955711,22.77322851,56.73053141,-37.83211525,127.3200394,RF
-122.8702988,74.79472818,48.0755706,44.61314942,-38.52489492,127.3058368,RF
-123.0906541,51.9636341,71.12701996,30.99753939,-39.18066994,127.2916358,RF
-117.6687307,26.7669625,90.90176818,16.62773695,-39.79709254,127.2774363,RF
-106.85272,0.588138052,106.2645819,1.84E-10,-40.3108478,127.2633527,RF
-106.85272,0.588138051,106.2645819,-1.36E-10,-40.3108478,127.2633527,RF
-91.15281185,-25.68963087,116.8424427,-14.72731003,-40.76318526,127.2491564,RF
-71.22734558,-50.78936414,122.0167097,-30.16297763,-41.1370146,127.2349618,RF
-48.04603677,-73.47506578,121.5211025,-43.30847027,-41.41250575,127.2207687,RF
-22.64004677,-92.7673063,115.4073531,-54.49997149,-41.60226449,127.2065771,RF
2.389139301,-106.9892681,104.6001288,-63.07986425,-41.65107817,127.1931391,RF
2.389139301,-106.9892681,104.6001288,-63.07986425,-41.65107817,127.1931391,RF
28.63184058,-117.1661382,88.53429759,-69.42111788,-41.61201316,127.1789507,RF
53.57916407,-121.8971712,68.31800709,-72.05062994,-41.45813217,127.1647638,RF
76.04071029,-120.9617272,44.92101687,-71.67830419,-41.19223083,127.1505785,RF
95.0241892,-114.4057078,19.38151857,-68.12719554,-40.82102732,127.1363949,RF
108.164175,-104.0346206,-4.129554365,-60.7947641,-40.3713966,127.1237892,RF
108.164175,-104.0346206,-4.129554366,-60.7947641,-40.3713966,127.1237892,RF
118.2361118,-87.87531191,-30.36079985,-52.47932874,-39.78774584,127.1096085,RF
122.8519036,-67.57768622,-55.27421737,-40.69612092,-39.09961472,127.0954293,RF
121.7901724,-44.11993248,-77.67023995,-27.68928666,-38.32066909,127.0812518,RF
115.1189387,-18.57352345,-96.54541523,-12.40315409,-37.46663327,127.0670758,RF
105.9636048,2.457979593,-108.4215844,9.06E-10,-36.72592151,127.0558073,RF
105.9636048,2.457979593,-108.4215844,1.37E-09,-36.72592151,127.0558073,RF
90.12923938,28.76388862,-118.893128,13.92890906,-35.75489928,127.0416341,RF
70.11256365,53.81191603,-123.9244797,28.50519156,-34.7339066,127.0274625,RF
46.85600592,76.44192676,-123.2979327,41.14966525,-33.68511723,127.0132925,RF
21.39777905,95.64888089,-117.0466599,51.76452253,-32.62476643,126.999124,RF
1.345271213,107.2931837,-108.6384549,57.95213518,-31.80282913,126.9883671,RF
1.345271213,107.2931837,-108.6384549,57.95213518,-31.80282913,126.9883671,RF
-25.02095995,118.3272232,-93.30626325,64.49928505,-30.75048307,126.9742014,RF
-50.27492581,123.9770331,-73.70210725,66.96176526,-29.72555297,126.9600373,RF
-73.21525804,123.9757125,-50.76045446,66.59882922,-28.74830571,126.9458747,RF
-92.82562123,118.2959462,-25.47032501,63.0734029,-27.82608949,126.9317138,RF
-104.4811104,110.7003715,-6.21926104,58.0694783,-27.19884948,126.9213564,RF
-104.4811104,110.7003715,-6.219261039,58.0694783,-27.19884948,126.9213564,RF
-116.2359445,96.01001692,20.22592753,49.55784059,-26.41970979,126.9071981,RF
-122.6516115,76.94684272,45.70476879,38.06260334,-25.73712522,126.8930415,RF
-123.4271964,54.38405659,69.04313984,25.73541967,-25.16145891,126.8788863,RF
-118.493335,29.33142514,89.16190989,12.15243864,-24.69885076,126.8647328,RF
-111.3145596,9.844646081,101.4699135,1.35E-09,-24.43707539,126.8541952,RF
-111.3145596,9.84464608,101.4699135,9.34E-10,-24.43707539,126.8541952,RF
-97.22018195,-16.63042058,113.8506025,-14.57061392,-24.19426544,126.8400444,RF
-78.65955999,-42.30050199,120.960062,-28.97439407,-24.08151371,126.8258951,RF
-56.46704086,-65.96303853,122.4300794,-42.33759995,-24.09461812,126.8117475,RF
-31.72761303,-86.54596194,118.273575,-52.79211939,-24.23911054,126.7976014,RF
-11.81038182,-99.53664871,111.3470305,-60.65003287,-24.4267403,126.7868288,RF
-11.81038182,-99.53664871,111.3470305,-60.65003287,-24.4267403,126.7868288,RF
14.6886527,-112.4498693,97.76121665,-66.18382719,-24.77459898,126.7726856,RF
40.4988127,-120.1463729,79.64756018,-70.31232522,-25.23268966,126.7585439,RF
64.43059906,-122.2376888,57.80708972,-71.17573701,-25.78559641,126.7444038,RF
85.38124114,-118.6433506,33.26210943,-67.42025088,-26.4233255,126.7302652,RF
99.98936636,-111.3100191,11.32065277,-61.79627318,-27.01271833,126.7183555,RF
99.98936637,-111.3100191,11.32065277,-61.79627318,-27.01271833,126.7183555,RF
113.0407454,-97.87573398,-15.16501142,-53.99116642,-27.76441856,126.7042199,RF
120.8751013,-79.86579773,-41.00930356,-42.58461161,-28.55846016,126.6900859,RF
123.1330646,-58.12807779,-65.00498685,-29.54198929,-29.37736409,126.6759534,RF
119.7195811,-33.63389022,-86.08569092,-15.68350151,-30.2140712,126.6618226,RF
111.2132182,-8.72117001,-102.4920482,4.37E-10,-30.97977753,126.6483321,RF
111.2132182,-8.721170009,-102.4920482,7.43E-10,-30.97977753,126.6483321,RF
97.37509204,17.72594224,-115.1010343,14.77988924,-31.76253899,126.6342044,RF
79.00313026,43.46489654,-122.4680268,30.11709743,-32.5116561,126.6200782,RF
56.98891134,67.23802094,-124.2269323,43.43548677,-33.20183048,126.6059536,RF
32.31512077,88.01421301,-120.3293338,54.81053838,-33.83948681,126.5918306,RF
7.947533492,103.7221361,-111.6696696,63.7489922,-34.33608833,126.5786738,RF
7.947533491,103.7221361,-111.6696696,63.7489922,-34.33608833,126.5786738,RF
-18.49851935,116.0212007,-97.52268138,70.75715701,-34.79698922,126.5645538,RF
-44.14242524,123.0432542,-78.90082897,73.64494147,-35.16707136,126.5504355,RF
-67.78709073,124.4653711,-56.67828033,74.38904261,-35.44595191,126.5363187,RF
-88.28428541,120.144843,-31.86055761,69.66977493,-35.60316594,126.5222034,RF
-103.6300424,111.3072072,-7.677164772,63.60613573,-35.66561358,126.50915,RF
-103.6300424,111.3072072,-7.677164771,63.60613573,-35.66561358,126.50915,RF
-115.6680781,96.87991879,18.78815933,55.43734596,-35.64897326,126.4950378,RF
-122.3771339,78.03573925,44.34139464,43.2130757,-35.53473478,126.4809272,RF
-123.473391,55.65462914,67.81876185,29.49677651,-35.33862318,126.4668182,RF
-118.8779098,30.73908937,88.13882045,14.22174424,-35.0614012,126.4527107,RF
-109.7758416,6.54638613,103.2294555,4.48E-10,-34.74020445,126.4397068,RF
-109.7758416,6.546386129,103.2294555,5.20E-11,-34.74020445,126.4397068,RF
-95.09876836,-19.88328406,114.9820524,-15.32805255,-34.34630004,126.4256024,RF
-76.03933576,-45.3587932,121.398129,-30.39396078,-33.90749927,126.4114995,RF
-53.49625493,-68.69219987,122.1884548,-43.83993069,-33.44240067,126.3973982,RF
-28.47705218,-88.84866332,117.3257155,-55.3043085,-32.96916516,126.3832984,RF
-6.358975925,-102.5551305,108.9141065,-62.8236181,-32.54700598,126.3714287,RF
-6.358975924,-102.5551305,108.9141065,-62.8236181,-32.54700598,126.3714287,RF
20.0635811,-114.4365339,94.3729528,-69.74005658,-32.07649701,126.3573319,RF
45.58399028,-121.0021126,75.41812232,-72.75461945,-31.62917421,126.3432366,RF
68.9857641,-121.9435248,52.95776071,-72.78668338,-31.22233292,126.3291429,RF
89.23135175,-117.2239125,27.99256079,-69.88007115,-30.87025532,126.3150507,RF
103.3085421,-108.7359343,5.427392193,-62.62025542,-30.60418354,126.3029405,RF
103.3085421,-108.7359343,5.427392193,-62.62025542,-30.60418354,126.3029405,RF
115.2356058,-94.23704353,-20.99856229,-54.46631561,-30.36911567,126.2888513,RF
121.8525407,-75.31595104,-46.53658963,-42.61067808,-30.21167952,126.2747636,RF
122.8374779,-52.879559,-69.95791886,-29.06151619,-30.13805761,126.2606775,RF
118.161652,-27.95401774,-90.20763428,-13.54977873,-30.15551647,126.246593,RF
109.7804337,-5.494361338,-104.2860724,-4.26E-10,-30.23906767,126.2345431,RF
109.7804337,-5.494361337,-104.2860724,-1.02E-12,-30.23906767,126.2345431,RF
95.34393028,20.94563261,-116.2895629,15.04777515,-30.42394848,126.2204614,RF
76.4831176,46.49496373,-122.9780813,30.46361114,-30.69912043,126.2063814,RF
54.09179164,69.95680517,-124.0485968,44.16820656,-31.06256056,126.1923029,RF
29.21016339,90.23948103,-119.4496444,56.10987182,-31.50608663,126.178226,RF
4.899760332,105.3919417,-110.291702,64.15697558,-31.98949027,126.1652108,RF
4.899760331,105.3919417,-110.291702,64.15697558,-31.98949027,126.1652108,RF
-21.51022991,117.0905955,-95.58036563,70.73248576,-32.56502793,126.1511369,RF
-46.97861952,123.4753768,-76.49675733,74.2823545,-33.20616793,126.1370646,RF
-70.29188331,124.2261959,-53.93431258,74.45257107,-33.89387147,126.1229939,RF
-90.36380376,119.3132733,-28.94946952,71.83699847,-34.61223948,126.1089248,RF
-105.6022606,109.5875395,-3.985278904,64.29964219,-35.32266226,126.0955956,RF
-105.6022606,109.5875395,-3.985278904,64.29964219,-35.32266226,126.0955956,RF
-116.8885013,94.50100815,22.38749317,55.9107841,-36.06214049,126.0815295,RF
-122.8356309,75.10980015,47.72583075,43.88083499,-36.80817131,126.0674651,RF
-123.1331012,52.31432306,70.8187781,30.4954981,-37.53329962,126.0534021,RF
-117.7750963,27.12857073,90.64652553,16.3396372,-38.23667124,126.0393408,RF
-107.8459676,2.586272555,105.2596951,6.04E-10,-38.81912032,126.0262374,RF
-107.8459676,2.586272555,105.2596951,2.30E-10,-38.81912032,126.0262374,RF
-92.48773565,-23.75018772,116.2379234,-14.34450166,-39.40202046,126.0121791,RF
-72.84771685,-48.98123744,121.8289543,-29.83476527,-39.9160361,125.9981224,RF
-49.8718251,-71.88773308,121.7595582,-42.98229142,-40.34311893,125.9840673,RF
-24.59588818,-91.46784702,116.0637352,-54.14224242,-40.69147958,125.9700137,RF
0.968621057,-106.3070797,105.3384586,-63.02648656,-40.90212825,125.9564082,RF
0.968621058,-106.3070797,105.3384586,-63.02648656,-40.90212825,125.9564082,RF
27.24902233,-116.7621105,89.51308815,-69.60375481,-41.02339659,125.9423577,RF
52.3030561,-121.7918156,69.48875953,-72.55795509,-41.02995604,125.9283088,RF
74.93631639,-121.1528964,46.21657999,-72.95428859,-40.91867782,125.9142615,RF
94.07501531,-114.8778993,20.80288399,-67.88703303,-40.68370263,125.9002157,RF
108.165277,-104.0486676,-4.116609375,-61.56856593,-40.35245821,125.8869723,RF
108.165277,-104.0486676,-4.116609376,-61.56856593,-40.35245821,125.8869723,RF
118.2402331,-87.86787798,-30.37235514,-52.27772675,-39.8873373,125.8729295,RF
122.8672987,-67.57332751,-55.29397123,-40.04283849,-39.31231407,125.8588884,RF
121.7983827,-44.10390674,-77.69447592,-26.6239094,-38.62425561,125.8448487,RF
115.0767273,-18.53484834,-96.54187896,-13.13242038,-37.82969318,125.8308107,RF
105.4202067,3.53427563,-108.9544824,1.42E-09,-37.11664299,125.8190861,RF
105.4202067,3.534275631,-108.9544824,1.79E-09,-37.11664299,125.8190861,RF
89.41263084,29.84762137,-119.2602522,15.31026184,-36.19756337,125.8050509,RF
69.20219985,54.81269823,-124.0148981,30.06682334,-35.18348862,125.7910172,RF
45.83185848,77.28292078,-123.1147793,41.41228972,-34.13033282,125.7769851,RF
20.35997225,96.29012483,-116.6500971,50.18436863,-33.06286091,125.7629546,RF
1.010702853,107.4638039,-108.4745068,58.70168588,-32.25982846,125.7526891,RF
1.010702853,107.4638039,-108.4745068,58.70168588,-32.25982846,125.7526891,RF
-25.37562304,118.4401222,-93.06449913,63.94759642,-31.16523778,125.7386613,RF
-50.59921815,124.0139629,-73.41474479,66.82569483,-30.08706553,125.724635,RF
-73.53428185,123.9472706,-50.41298871,66.46986326,-29.04343826,125.7106103,RF
-93.06226686,118.1674347,-25.10516781,62.153866,-28.03888646,125.6965871,RF
-104.5967135,110.5999706,-6.003257068,57.76392006,-27.3561566,125.6864044,RF
-104.5967135,110.5999706,-6.003257067,57.76392006,-27.3561566,125.6864044,RF
-116.3113248,95.87103506,20.44028976,50.45801227,-26.48394403,125.6723839,RF
-122.678694,76.76894867,45.90974531,38.12082927,-25.70173054,125.658365,RF
-123.4072885,54.18763225,69.21965629,25.08028039,-25.02364648,125.6443476,RF
-118.475206,29.16727582,89.30793022,10.82771909,-24.46168869,125.6303318,RF
-111.539176,10.38581442,101.1533616,1.20E-09,-24.12956626,125.6203006,RF
-111.539176,10.38581442,101.1533616,8.71E-10,-24.12956626,125.6203006,RF
-97.55826832,-16.10441967,113.662688,-14.8102946,-23.78475283,125.6062874,RF
-79.07365063,-41.79610562,120.8697563,-28.98320216,-23.56843476,125.5922758,RF
-56.97127976,-65.51374843,122.4850282,-41.95253748,-23.48812477,125.5782658,RF
-32.23957558,-86.19803094,118.4376065,-52.79021647,-23.54634407,125.5642573,RF
-12.7983191,-98.96877534,111.7670944,-59.36295429,-23.66490135,125.5538325,RF
-12.7983191,-98.96877534,111.7670944,-59.36295429,-23.66490135,125.5538325,RF
13.68789957,-112.0663398,98.3784402,-66.4256926,-23.93642175,125.5398268,RF
39.55380069,-119.9672363,80.41343559,-69.71710829,-24.3294703,125.5258226,RF
63.59692559,-122.2960566,58.69913103,-70.78080549,-24.83299019,125.51182,RF
84.66501766,-118.8801648,34.21514713,-66.67986044,-25.4232913,125.4978189,RF
99.95915474,-111.3478246,11.38866987,-61.15233959,-26.00738418,125.4855189,RF
99.95915474,-111.3478246,11.38866987,-61.15233959,-26.00738418,125.4855189,RF
113.0313051,-97.91717802,-15.1141271,-53.47239389,-26.74261442,125.4715208,RF
120.8747923,-79.91507957,-40.95971277,-41.94244225,-27.52698505,125.4575242,RF
123.1451249,-58.1814659,-64.96365898,-28.90624003,-28.34720302,125.4435293,RF
119.7220929,-33.72491205,-85.9971808,-15.06865798,-29.17783328,125.4295359,RF
111.7474509,-9.912618618,-101.8348322,4.63E-10,-29.9465645,125.4167688,RF
111.7474509,-9.912618618,-101.8348322,8.04E-10,-29.9465645,125.4167688,RF
98.08422843,16.56638195,-114.6506104,14.40946851,-30.75033361,125.4027784,RF
79.90004689,42.36829939,-122.2683463,29.4692607,-31.53471822,125.3887896,RF
57.99656591,66.29103477,-124.2876007,43.09704049,-32.27168522,125.3748023,RF
33.43716796,87.13019514,-120.5673631,55.04645868,-32.91735144,125.3608166,RF
7.367867069,104.0401003,-111.4079673,63.68426066,-33.50367636,125.3468325,RF
7.111600528,104.1807655,-111.292366,63.79889917,-33.50868971,125.3466979,RF
7.111600528,104.1807655,-111.292366,63.79889917,-33.50868971,125.3466979,RF
-19.39160286,116.352592,-96.96098911,70.80003563,-34.01932495,125.3327153,RF
-44.97328348,123.179631,-78.2063475,73.18824214,-34.42294511,125.3187344,RF
-68.50625824,124.3869253,-55.8806671,73.11202872,-34.72794574,125.304755,RF
-88.91361545,119.9347099,-31.02109444,69.04540937,-34.93778859,125.2907771,RF
-103.2776222,111.6308006,-8.35317844,63.81751,-35.02618231,125.2786903,RF
-103.2776222,111.6308006,-8.353178439,63.81751,-35.02618231,125.2786903,RF
-115.4295005,97.32453491,18.10496557,54.68141592,-35.03621456,125.2647153,RF
-122.2854411,78.58224131,43.70319979,42.99801694,-34.95040851,125.250742,RF
-123.5270126,56.27797612,67.24903651,29.53844197,-34.77594023,125.2367701,RF
-119.1092818,31.40754258,87.70173918,15.00130195,-34.52887361,125.2227999,RF
-110.6187654,8.375451987,102.2433134,1.07E-09,-34.22251046,125.2105284,RF
-110.6187654,8.375451986,102.2433134,6.96E-10,-34.22251046,125.2105284,RF
-96.27904218,-18.05856935,114.3376115,-14.48161151,-33.8380145,125.1965611,RF
-77.49788606,-43.64516603,121.1430521,-29.63449992,-33.40576556,125.1825953,RF
-55.16499994,-67.16557301,122.330573,-43.14499914,-32.94126981,125.1686311,RF
-30.27925648,-87.57918475,117.8584412,-54.5517911,-32.46411305,125.1546684,RF
-7.098788191,-102.1597039,109.2584921,-62.45213418,-32.01534155,125.1423317,RF
-7.09878819,-102.1597039,109.2584921,-62.45213418,-32.01534155,125.1423317,RF
19.32853504,-114.1823166,94.8537816,-69.43186717,-31.53662072,125.1283719,RF
44.89396547,-120.9025193,76.0085538,-72.38980088,-31.07916197,125.1144137,RF
68.37057319,-122.0026915,53.63211836,-72.43769621,-30.66179355,125.1004571,RF
88.71783205,-117.4384964,28.72066437,-69.5441756,-30.2992709,125.086502,RF
102.910135,-109.0764509,6.166315922,-62.2909036,-30.02628539,125.074505,RF
102.910135,-109.0764509,6.166315922,-62.2909036,-30.02628539,125.074505,RF
114.9783478,-94.70773311,-20.27061466,-54.16724602,-29.78432099,125.0605527,RF
121.7486583,-75.89701049,-45.85164777,-42.36960468,-29.62276736,125.0466021,RF
122.8905376,-53.54264417,-69.34789345,-28.89540611,-29.54806633,125.032653,RF
118.3689449,-28.66965564,-89.69928927,-13.50498805,-29.56790059,125.0187054,RF
110.1050383,-6.209844843,-103.8951935,7.24E-10,-29.65698299,125.0067627,RF
110.1050383,-6.209844842,-103.8951935,1.14E-09,-29.65698299,125.0067627,RF
95.7957858,20.23890788,-116.0346937,15.01060515,-29.85141356,124.9928181,RF
77.04230591,45.82964588,-122.8719518,30.30405769,-30.14012992,124.978875,RF
54.73210345,69.36318837,-124.0952918,43.93172398,-30.52046766,124.9649334,RF
29.90137845,89.74542367,-119.6468021,55.8041768,-30.98406785,124.9509935,RF
5.410545266,105.1183218,-110.5288671,63.83842853,-31.49240938,124.9379992,RF
5.410545266,105.1183218,-110.5288671,63.83842853,-31.49240938,124.9379992,RF
-21.00862925,116.91595,-95.90732073,70.33850415,-32.09240219,124.9240622,RF
-46.50800201,123.4077475,-76.89974546,73.85870787,-32.75856827,124.9101268,RF
-69.87407541,124.2684207,-54.39434532,74.00928897,-33.47090282,124.8961929,RF
-90.01851633,119.4625999,-29.44408361,71.36552507,-34.21253603,124.8822607,RF
-105.2761209,109.8930076,-4.61688669,63.94438115,-34.93907781,124.8691254,RF
-105.2761209,109.8930076,-4.616886689,63.94438115,-34.93907781,124.8691254,RF
-116.6869041,94.91716376,21.76974037,55.57083891,-35.69616983,124.8551962,RF
-122.7669926,75.61846696,47.14852559,43.63301356,-36.4546518,124.8412685,RF
-123.2013704,52.89199802,70.30937242,30.33882459,-37.18675989,124.8273424,RF
-117.9795751,27.74973026,90.22984485,16.29195621,-37.89085654,124.8134178,RF
-108.1849716,3.259811871,104.9251597,8.37E-10,-38.46612352,124.8004647,RF
-108.1849716,3.259811871,104.9251597,4.68E-10,-38.46612352,124.8004647,RF
-92.9434277,-23.09034393,116.0337716,-14.19723237,-39.03377327,124.7865431,RF
-73.40048391,-48.36751307,121.767997,-29.56757712,-39.52507535,124.7726231,RF
-50.49617207,-71.34784695,121.844019,-42.60333224,-39.92060287,124.7587047,RF
-25.2626683,-91.02700147,116.2896698,-53.66292775,-40.22856774,124.7447878,RF
0.27176617,-105.9734266,105.7016605,-62.44211557,-40.39257792,124.731324,RF
0.271766171,-105.9734266,105.7016605,-62.44211557,-40.39257792,124.731324,RF
26.57126724,-116.5661467,89.99487949,-68.95710214,-40.45842632,124.7174101,RF
51.67557072,-121.743489,70.06791824,-71.85650218,-40.40250748,124.7034979,RF
74.38974085,-121.2556988,46.86595799,-72.22839512,-40.2232707,124.6895871,RF
93.63082605,-115.1238138,21.49298778,-67.19074441,-39.91455013,124.675678,RF
107.7208891,-104.5465866,-3.174302444,-60.97146342,-39.51577069,124.6626908,RF
107.7208891,-104.5465866,-3.174302445,-60.97146342,-39.51577069,124.6626908,RF
117.9957645,-88.52518112,-29.47058342,-51.13507624,-38.9773829,124.6487846,RF
122.8003535,-68.35336996,-54.44698353,-40.13421053,-38.31829281,124.6348799,RF
121.9152465,-44.96013022,-76.95511625,-27.3373611,-37.5490127,124.6209769,RF
115.4096259,-19.44926853,-95.9603574,-12.74633132,-36.69191296,124.6070753,RF
106.1523226,2.103456751,-108.2557793,-1.77E-10,-35.93978085,124.5957187,RF
106.1523226,2.103456752,-108.2557793,2.56E-10,-35.93978085,124.5957187,RF
90.36998715,28.43137439,-118.8013615,14.99215484,-34.95019975,124.58182,RF
70.4001282,53.50439352,-123.9045217,28.8378515,-33.90210395,124.5679228,RF
47.17537191,76.17708267,-123.3524546,41.32673753,-32.81894274,124.5540271,RF
21.73497455,95.43958473,-117.1745593,51.9555878,-31.71905572,124.540133,RF
3.156058948,106.3636038,-109.5196627,57.38922863,-30.92507858,124.5303529,RF
3.156058947,106.3636038,-109.5196627,57.38922863,-30.92507858,124.5303529,RF
-23.25274789,117.7469384,-94.49419049,63.68756859,-29.82470206,124.5164614,RF
-48.62077745,123.7766127,-75.15583523,66.25079207,-28.75386922,124.5025714,RF
-71.77975882,124.1727139,-52.39295504,66.44348358,-27.73166439,124.488683,RF
-91.62164391,118.8508361,-27.2291922,62.45119263,-26.76415089,124.4747961,RF
-103.8070833,111.2864268,-7.479343424,57.37340401,-26.09418946,124.4643538,RF
-103.8070833,111.2864268,-7.479343423,57.37340401,-26.09418946,124.4643538,RF
-115.8025333,96.82476968,18.97776365,49.77778776,-25.28431402,124.4504696,RF
-122.4795592,77.94023365,44.53932551,37.96588925,-24.5776231,124.436587,RF
-123.5258678,55.52545075,68.0004171,25.01552494,-23.98730894,124.4227059,RF
-118.9052465,30.60984132,88.29540514,10.85981658,-23.52359231,124.4088263,RF
-112.1195804,11.71619953,100.4033809,1.62E-10,-23.26625321,124.3988152,RF
-112.1195804,11.71619953,100.4033809,-1.63E-10,-23.26625321,124.3988152,RF
-98.38057642,-14.7832188,113.1637952,-14.76065907,-23.03440237,124.3849383,RF
-80.1011651,-40.54473201,120.6458971,-28.89713423,-22.93673403,124.371063,RF
-58.15651287,-64.38963536,122.5461482,-41.83084143,-22.97802794,124.3571892,RF
-33.52804059,-85.25288073,118.7809213,-52.59103038,-23.15886114,124.3433169,RF
-13.711094,-98.43200095,112.143095,-59.35825129,-23.37251395,124.3327762,RF
-13.711094,-98.43200095,112.143095,-59.35825129,-23.37251395,124.3327762,RF
12.77480428,-111.6997354,98.92493109,-66.4634021,-23.76262148,124.3189067,RF
38.68465975,-119.787694,81.10303428,-69.70816858,-24.26821304,124.3050387,RF
62.81053024,-122.3113006,59.50077038,-70.78676791,-24.87530461,124.2911723,RF
83.99647272,-119.0905507,35.09407796,-66.75603062,-25.55710532,124.2773074,RF
99.6459696,-111.5668354,11.92086584,-61.13281161,-26.22221267,124.2649278,RF
99.6459696,-111.5668354,11.92086584,-61.13281161,-26.22221267,124.2649278,RF
112.8184509,-98.23412738,-14.5843235,-53.47771163,-27.02361294,124.2510658,RF
